ID,T (generations),α (fertility),N (founders),B (blocks),d (deterministic),Grader threshold,N1,B1,N2,B2,N3,B3,N4,B4
2583,5,6,20,5000,0,0.75,90,85,44,35,0,0,0,0
2583,5,6,20,5000,0,1,87,83,22,18,0,0,0,0
2583,5,6,20,15000,0,0.5,92,86,70,53,14,6,0,0
2583,5,6,20,15000,0,0.75,91,85,46,37,0,0,0,0
2583,5,6,20,15000,0,1,88,83,21,17,0,0,0,0
2584,5,6,20,1000,0,0.5,93,87,59,46,0,0,0,0
2584,5,6,20,1000,0,0.75,90,84,37,30,0,0,0,0
2584,5,6,20,1000,0,1,86,81,18,14,0,0,0,0
2584,5,6,20,5000,0,0.5,93,86,64,49,3,1,0,0
2584,5,6,20,5000,0,0.75,90,84,38,31,0,0,0,0
2584,5,6,20,5000,0,1,87,82,18,15,0,0,0,0
2584,5,6,20,15000,0,0.5,92,86,62,48,3,1,0,0
2584,5,6,20,15000,0,0.75,89,84,34,28,0,0,0,0
2584,5,6,20,15000,0,1,87,82,20,16,0,0,0,0
2585,5,6,20,1000,0,0.5,93,87,72,54,2,1,0,0
2585,5,6,20,1000,0,0.75,91,85,48,37,0,0,0,0
2585,5,6,20,1000,0,1,90,84,20,15,0,0,0,0
2585,5,6,20,5000,0,0.5,92,86,73,56,2,0,0,0
2585,5,6,20,5000,0,0.75,91,86,49,39,0,0,0,0
2585,5,6,20,5000,0,1,89,84,24,19,0,0,0,0
2585,5,6,20,15000,0,0.5,93,87,72,56,7,3,0,0
2585,5,6,20,15000,0,0.75,92,86,48,38,0,0,0,0
2585,5,6,20,15000,0,1,91,85,20,15,0,0,0,0
2586,5,6,20,1000,0,0.5,94,87,54,41,3,1,0,0
2586,5,6,20,1000,0,0.75,91,85,27,22,0,0,0,0
2586,5,6,20,1000,0,1,88,83,10,9,0,0,0,0
2586,5,6,20,5000,0,0.5,94,88,68,50,6,3,0,0
2586,5,6,20,5000,0,0.75,94,87,43,34,0,0,0,0
2586,5,6,20,5000,0,1,91,85,20,16,0,0,0,0
2586,5,6,20,15000,0,0.5,94,88,65,49,0,0,0,0
2586,5,6,20,15000,0,0.75,93,87,35,28,0,0,0,0
2586,5,6,20,15000,0,1,91,85,15,12,0,0,0,0
2587,5,6,20,1000,0,0.5,95,89,69,52,9,4,0,0
2587,5,6,20,1000,0,0.75,93,88,42,33,0,0,0,0
2587,5,6,20,1000,0,1,90,85,28,22,0,0,0,0
2587,5,6,20,5000,0,0.5,95,89,78,59,15,7,0,0
2587,5,6,20,5000,0,0.75,94,88,50,40,0,0,0,0
2587,5,6,20,5000,0,1,92,87,25,19,0,0,0,0
2587,5,6,20,15000,0,0.5,95,90,76,57,3,2,0,0
2587,5,6,20,15000,0,0.75,95,89,55,43,0,0,0,0
2587,5,6,20,15000,0,1,93,87,30,22,0,0,0,0
2588,5,6,20,1000,0,0.5,91,85,47,33,3,1,0,0
2588,5,6,20,1000,0,0.75,88,82,21,15,0,0,0,0
2588,5,6,20,1000,0,1,84,79,7,5,0,0,0,0
2588,5,6,20,5000,0,0.5,91,86,65,47,3,1,0,0
2588,5,6,20,5000,0,0.75,89,84,36,28,3,1,0,0
2588,5,6,20,5000,0,1,87,82,11,8,0,0,0,0
2588,5,6,20,15000,0,0.5,91,85,53,38,3,1,0,0
2588,5,6,20,15000,0,0.75,89,83,31,24,0,0,0,0
2588,5,6,20,15000,0,1,87,82,13,10,0,0,0,0
2589,5,6,20,1000,0,0.5,91,85,60,44,7,2,0,0
2589,5,6,20,1000,0,0.75,91,85,28,22,0,0,0,0
2589,5,6,20,1000,0,1,88,82,10,8,0,0,0,0
2589,5,6,20,5000,0,0.5,91,85,67,49,7,2,0,0
2589,5,6,20,5000,0,0.75,91,85,43,33,0,0,0,0
2589,5,6,20,5000,0,1,89,83,13,9,0,0,0,0
2589,5,6,20,15000,0,0.5,91,85,65,47,3,1,0,0
2589,5,6,20,15000,0,0.75,91,85,38,28,0,0,0,0
2589,5,6,20,15000,0,1,91,85,19,13,0,0,0,0
2590,5,6,20,1000,0,0.5,94,88,61,45,6,3,0,0
2590,5,6,20,1000,0,0.75,92,86,33,26,0,0,0,0
2590,5,6,20,1000,0,1,89,83,16,12,0,0,0,0
2590,5,6,20,5000,0,0.5,92,86,67,49,6,2,0,0
2590,5,6,20,5000,0,0.75,90,84,35,27,0,0,0,0
2590,5,6,20,5000,0,1,89,84,17,13,0,0,0,0
2590,5,6,20,15000,0,0.5,93,87,59,42,0,0,0,0
2590,5,6,20,15000,0,0.75,91,85,28,21,0,0,0,0
2590,5,6,20,15000,0,1,90,85,13,9,0,0,0,0
2591,5,6,20,1000,0,0.5,91,85,65,48,10,4,0,0
2591,5,6,20,1000,0,0.75,88,82,31,24,0,0,0,0
2591,5,6,20,1000,0,1,85,79,14,11,0,0,0,0
2591,5,6,20,5000,0,0.5,91,85,57,42,0,0,0,0
2591,5,6,20,5000,0,0.75,90,84,35,28,0,0,0,0
2591,5,6,20,5000,0,1,85,80,10,7,0,0,0,0
2591,5,6,20,15000,0,0.5,90,84,62,48,10,4,0,0
2591,5,6,20,15000,0,0.75,88,82,39,31,0,0,0,0
2591,5,6,20,15000,0,1,85,80,17,14,0,0,0,0
2592,5,6,20,1000,0,0.5,88,83,57,43,0,0,0,0
2592,5,6,20,1000,0,0.75,88,83,32,25,0,0,0,0
2592,5,6,20,1000,0,1,88,83,16,13,0,0,0,0
2592,5,6,20,5000,0,0.5,89,83,57,42,6,2,0,0
2592,5,6,20,5000,0,0.75,89,83,33,26,0,0,0,0
2592,5,6,20,5000,0,1,88,83,12,9,0,0,0,0
2592,5,6,20,15000,0,0.5,89,83,62,46,3,1,0,0
2592,5,6,20,15000,0,0.75,88,83,30,23,0,0,0,0
2592,5,6,20,15000,0,1,88,83,12,9,0,0,0,0
2593,5,6,20,1000,0,0.5,94,87,61,44,6,2,0,0
2593,5,6,20,1000,0,0.75,90,84,25,19,0,0,0,0
2593,5,6,20,1000,0,1,85,80,3,2,0,0,0,0
2593,5,6,20,5000,0,0.5,94,88,55,41,0,0,0,0
2593,5,6,20,5000,0,0.75,92,85,21,17,0,0,0,0
2593,5,6,20,5000,0,1,87,82,6,5,0,0,0,0
2593,5,6,20,15000,0,0.5,96,88,62,45,3,1,0,0
2593,5,6,20,15000,0,0.75,93,87,29,22,0,0,0,0
2593,5,6,20,15000,0,1,88,83,10,7,0,0,0,0
2594,5,6,20,1000,0,0.5,95,89,70,53,5,1,0,0
2594,5,6,20,1000,0,0.75,94,88,44,34,0,0,0,0
2594,5,6,20,1000,0,1,91,85,11,7,0,0,0,0
2594,5,6,20,5000,0,0.5,95,89,67,52,2,1,0,0
2594,5,6,20,5000,0,0.75,94,88,36,29,0,0,0,0
2594,5,6,20,5000,0,1,93,87,13,10,0,0,0,0
2594,5,6,20,15000,0,0.5,96,90,67,51,2,0,0,0
2594,5,6,20,15000,0,0.75,95,89,41,32,0,0,0,0
2594,5,6,20,15000,0,1,95,89,17,13,0,0,0,0
2595,5,6,20,1000,0,0.5,93,87,63,46,4,2,0,0
2595,5,6,20,1000,0,0.75,91,85,33,25,0,0,0,0
2595,5,6,20,1000,0,1,87,81,20,15,0,0,0,0
2595,5,6,20,5000,0,0.5,92,86,55,42,4,1,0,0
2595,5,6,20,5000,0,0.75,90,84,36,29,0,0,0,0
2595,5,6,20,5000,0,1,89,84,20,15,0,0,0,0
2595,5,6,20,15000,0,0.5,93,86,69,51,9,4,0,0
2595,5,6,20,15000,0,0.75,91,85,40,31,0,0,0,0
2595,5,6,20,15000,0,1,88,83,21,17,0,0,0,0
2596,5,6,20,1000,0,0.5,93,88,62,48,6,2,0,0
2596,5,6,20,1000,0,0.75,92,87,34,27,3,1,0,0
2596,5,6,20,1000,0,1,89,83,11,9,0,0,0,0
2596,5,6,20,5000,0,0.5,93,88,67,52,9,5,0,0
2596,5,6,20,5000,0,0.75,93,87,41,34,0,0,0,0
2596,5,6,20,5000,0,1,90,85,16,13,0,0,0,0
2596,5,6,20,15000,0,0.5,93,88,65,51,3,1,0,0
2596,5,6,20,15000,0,0.75,93,87,36,30,0,0,0,0
2596,5,6,20,15000,0,1,91,86,18,15,0,0,0,0
2597,5,6,20,1000,0,0.5,91,85,63,48,3,1,0,0
2597,5,6,20,1000,0,0.75,89,83,35,28,0,0,0,0
2597,5,6,20,1000,0,1,87,82,16,12,0,0,0,0
2597,5,6,20,5000,0,0.5,91,85,65,49,9,3,0,0
2597,5,6,20,5000,0,0.75,90,84,39,31,0,0,0,0
2597,5,6,20,5000,0,1,88,83,15,12,0,0,0,0
2597,5,6,20,15000,0,0.5,91,85,61,46,3,0,0,0
2597,5,6,20,15000,0,0.75,90,84,33,27,0,0,0,0
2597,5,6,20,15000,0,1,88,83,15,12,0,0,0,0
2598,5,6,20,1000,0,0.5,94,87,55,42,0,0,0,0
2598,5,6,20,1000,0,0.75,92,86,28,22,0,0,0,0
2598,5,6,20,1000,0,1,90,84,10,8,0,0,0,0
2598,5,6,20,5000,0,0.5,93,87,66,50,5,1,0,0
2598,5,6,20,5000,0,0.75,92,86,36,29,0,0,0,0
2598,5,6,20,5000,0,1,91,85,15,12,0,0,0,0
2598,5,6,20,15000,0,0.5,93,87,61,45,0,0,0,0
2598,5,6,20,15000,0,0.75,92,86,27,21,0,0,0,0
2598,5,6,20,15000,0,1,92,86,13,10,0,0,0,0
2599,5,6,20,1000,0,0.5,91,86,61,46,3,0,0,0
2599,5,6,20,1000,0,0.75,90,84,36,28,0,0,0,0
2599,5,6,20,1000,0,1,89,84,15,11,0,0,0,0
2599,5,6,20,5000,0,0.5,91,86,68,52,9,2,0,0
2599,5,6,20,5000,0,0.75,91,85,50,40,0,0,0,0
2599,5,6,20,5000,0,1,89,84,17,13,0,0,0,0
2599,5,6,20,15000,0,0.5,91,86,69,51,6,2,0,0
2599,5,6,20,15000,0,0.75,90,85,40,31,0,0,0,0
2599,5,6,20,15000,0,1,89,84,16,12,0,0,0,0
2600,5,6,20,1000,0,0.5,94,88,57,44,3,1,0,0
2600,5,6,20,1000,0,0.75,91,85,30,23,0,0,0,0
2600,5,6,20,1000,0,1,89,84,12,9,0,0,0,0
2600,5,6,20,5000,0,0.5,95,88,75,57,0,0,0,0
2600,5,6,20,5000,0,0.75,94,87,39,31,0,0,0,0
2600,5,6,20,5000,0,1,91,86,24,19,0,0,0,0
2600,5,6,20,15000,0,0.5,94,88,65,50,3,1,0,0
2600,5,6,20,15000,0,0.75,92,86,34,28,0,0,0,0
2600,5,6,20,15000,0,1,91,85,15,12,0,0,0,0
2601,5,6,50,1000,1,0.5,99,97,98,82,22,12,0,0
2601,5,6,50,1000,1,0.75,99,97,92,77,9,5,0,0
2601,5,6,50,1000,1,1,98,96,73,63,0,0,0,0
2601,5,6,50,5000,1,0.5,99,97,98,83,24,13,0,0
2601,5,6,50,5000,1,0.75,99,97,95,80,10,6,0,0
2601,5,6,50,5000,1,1,99,96,79,68,4,2,0,0
2601,5,6,50,15000,1,0.5,99,97,99,83,26,15,0,0
2601,5,6,50,15000,1,0.75,99,97,96,81,16,9,0,0
2601,5,6,50,15000,1,1,99,96,84,72,2,1,0,0
2602,5,6,50,1000,1,0.5,100,97,99,84,34,18,0,0
2602,5,6,50,1000,1,0.75,99,97,94,80,4,2,0,0
2602,5,6,50,1000,1,1,96,94,72,62,0,0,0,0
2602,5,6,50,5000,1,0.5,100,97,99,85,41,22,0,0
2602,5,6,50,5000,1,0.75,100,97,99,85,18,10,0,0
2602,5,6,50,5000,1,1,100,97,90,78,1,0,0,0
2602,5,6,50,15000,1,0.5,100,97,99,85,38,20,0,0
2602,5,6,50,15000,1,0.75,100,97,97,84,13,7,0,0
2602,5,6,50,15000,1,1,100,97,94,81,5,3,0,0
2603,5,6,50,1000,1,0.5,100,97,99,84,29,16,0,0
2603,5,6,50,1000,1,0.75,100,97,97,83,12,7,0,0
2603,5,6,50,1000,1,1,98,95,80,69,1,0,0,0
2603,5,6,50,5000,1,0.5,100,97,98,84,26,14,0,0
2603,5,6,50,5000,1,0.75,100,97,97,84,10,6,0,0
2603,5,6,50,5000,1,1,100,97,95,82,2,1,0,0
2603,5,6,50,15000,1,0.5,100,97,99,85,33,18,0,0
2603,5,6,50,15000,1,0.75,100,97,98,84,12,7,0,0
2603,5,6,50,15000,1,1,100,97,95,82,5,3,0,0
2604,5,6,50,1000,1,0.5,100,97,99,84,42,21,0,0
2604,5,6,50,1000,1,0.75,100,97,97,82,8,4,0,0
2604,5,6,50,1000,1,1,98,95,77,66,0,0,0,0
2604,5,6,50,5000,1,0.5,100,97,100,85,33,18,0,0
2604,5,6,50,5000,1,0.75,100,97,99,84,14,8,0,0
2604,5,6,50,5000,1,1,99,97,91,78,8,4,0,0
2604,5,6,50,15000,1,0.5,100,97,99,84,37,20,0,0
2604,5,6,50,15000,1,0.75,100,97,98,83,16,9,0,0
2604,5,6,50,15000,1,1,99,97,92,79,5,3,0,0
2605,5,6,50,1000,1,0.5,100,97,98,83,34,18,0,0
2605,5,6,50,1000,1,0.75,100,97,96,81,4,2,0,0
2605,5,6,50,1000,1,1,97,94,72,61,1,0,0,0
2605,5,6,50,5000,1,0.5,100,97,99,84,37,19,0,0
2605,5,6,50,5000,1,0.75,99,97,98,83,14,8,0,0
2605,5,6,50,5000,1,1,99,97,92,79,4,2,0,0
2605,5,6,50,15000,1,0.5,100,97,99,84,37,19,0,0
2605,5,6,50,15000,1,0.75,100,97,98,83,12,6,0,0
2605,5,6,50,15000,1,1,99,97,88,76,4,2,0,0
2606,5,6,50,1000,1,0.5,100,97,97,82,36,19,0,0
2606,5,6,50,1000,1,0.75,99,97,94,79,10,6,0,0
2606,5,6,50,1000,1,1,98,95,71,61,1,0,0,0
2606,5,6,50,5000,1,0.5,100,97,100,85,40,21,0,0
2606,5,6,50,5000,1,0.75,100,97,99,84,17,10,0,0
2606,5,6,50,5000,1,1,99,97,90,78,1,0,0,0
2606,5,6,50,15000,1,0.5,100,97,100,84,30,17,0,0
2606,5,6,50,15000,1,0.75,100,97,97,83,17,10,0,0
2606,5,6,50,15000,1,1,99,97,87,74,2,1,0,0
2607,5,6,50,1000,1,0.5,100,97,99,84,37,20,0,0
2607,5,6,50,1000,1,0.75,100,97,95,81,8,4,0,0
2607,5,6,50,1000,1,1,98,96,77,66,0,0,0,0
2607,5,6,50,5000,1,0.5,100,97,99,85,38,21,0,0
2607,5,6,50,5000,1,0.75,100,97,99,84,22,13,0,0
2607,5,6,50,5000,1,1,99,97,94,81,4,2,0,0
2607,5,6,50,15000,1,0.5,100,97,99,84,38,20,0,0
2607,5,6,50,15000,1,0.75,100,97,99,84,20,11,0,0
2607,5,6,50,15000,1,1,99,97,94,80,9,5,0,0
2608,5,6,50,1000,1,0.5,99,96,100,84,26,14,0,0
2608,5,6,50,1000,1,0.75,99,96,96,81,9,5,0,0
2608,5,6,50,1000,1,1,98,95,73,63,0,0,0,0
2608,5,6,50,5000,1,0.5,100,97,99,85,30,16,0,0
2608,5,6,50,5000,1,0.75,99,97,98,84,10,6,0,0
2608,5,6,50,5000,1,1,99,96,86,74,2,1,0,0
2608,5,6,50,15000,1,0.5,100,97,100,85,33,18,0,0
2608,5,6,50,15000,1,0.75,100,97,98,84,18,11,0,0
2608,5,6,50,15000,1,1,99,96,88,76,2,1,0,0
2609,5,6,50,1000,1,0.5,100,97,99,83,30,16,0,0
2609,5,6,50,1000,1,0.75,100,97,96,82,9,5,0,0
2609,5,6,50,1000,1,1,98,96,75,65,1,0,0,0
2609,5,6,50,5000,1,0.5,100,97,98,83,34,18,0,0
2609,5,6,50,5000,1,0.75,100,97,96,82,10,6,0,0
2609,5,6,50,5000,1,1,100,97,87,75,4,2,0,0
2609,5,6,50,15000,1,0.5,100,97,99,84,37,20,0,0
2609,5,6,50,15000,1,0.75,100,97,98,84,20,11,0,0
2609,5,6,50,15000,1,1,100,97,92,79,5,3,0,0
2610,5,6,50,1000,1,0.5,100,97,98,82,28,15,0,0
2610,5,6,50,1000,1,0.75,99,97,94,79,2,1,0,0
2610,5,6,50,1000,1,1,98,95,72,62,0,0,0,0
2610,5,6,50,5000,1,0.5,100,97,99,83,34,18,0,0
2610,5,6,50,5000,1,0.75,100,97,96,81,9,5,0,0
2610,5,6,50,5000,1,1,100,97,82,71,1,0,0,0
2610,5,6,50,15000,1,0.5,100,97,98,83,36,19,0,0
2610,5,6,50,15000,1,0.75,100,97,96,81,12,7,0,0
2610,5,6,50,15000,1,1,99,96,81,70,4,2,0,0
2611,5,6,50,1000,1,0.5,100,97,100,85,41,23,0,0
2611,5,6,50,1000,1,0.75,99,97,96,82,20,11,0,0
2611,5,6,50,1000,1,1,98,95,80,69,2,1,0,0
2611,5,6,50,5000,1,0.5,100,97,100,85,36,20,0,0
2611,5,6,50,5000,1,0.75,99,97,99,84,20,11,0,0
2611,5,6,50,5000,1,1,99,96,92,80,5,3,0,0
2611,5,6,50,15000,1,0.5,100,97,100,85,28,16,0,0
2611,5,6,50,15000,1,0.75,100,97,96,83,16,9,0,0
2611,5,6,50,15000,1,1,99,96,89,76,5,3,0,0
2612,5,6,50,1000,1,0.5,100,97,99,85,33,16,0,0
2612,5,6,50,1000,1,0.75,99,97,97,83,6,3,0,0
2612,5,6,50,1000,1,1,98,95,84,72,0,0,0,0
2612,5,6,50,5000,1,0.5,99,97,100,86,34,18,0,0
2612,5,6,50,5000,1,0.75,99,96,99,85,14,8,0,0
2612,5,6,50,5000,1,1,99,96,96,83,2,1,0,0
2612,5,6,50,15000,1,0.5,99,97,99,85,36,19,0,0
2612,5,6,50,15000,1,0.75,99,97,98,85,18,10,0,0
2612,5,6,50,15000,1,1,99,97,97,84,5,3,0,0
2613,5,6,50,1000,1,0.5,100,97,99,84,33,17,0,0
2613,5,6,50,1000,1,0.75,100,97,97,83,8,4,0,0
2613,5,6,50,1000,1,1,98,95,82,70,2,1,0,0
2613,5,6,50,5000,1,0.5,100,97,100,85,36,19,0,0
2613,5,6,50,5000,1,0.75,100,97,99,85,16,9,0,0
2613,5,6,50,5000,1,1,100,97,96,83,2,1,0,0
2613,5,6,50,15000,1,0.5,100,97,100,85,34,19,0,0
2613,5,6,50,15000,1,0.75,100,97,99,84,17,10,0,0
2613,5,6,50,15000,1,1,100,97,94,81,6,3,0,0
2614,5,6,50,1000,1,0.5,100,97,99,83,36,19,0,0
2614,5,6,50,1000,1,0.75,99,96,94,80,14,8,0,0
2614,5,6,50,1000,1,1,97,94,72,62,1,0,0,0
2614,5,6,50,5000,1,0.5,99,96,97,82,34,19,0,0
2614,5,6,50,5000,1,0.75,99,96,93,80,12,7,0,0
2614,5,6,50,5000,1,1,99,96,83,72,5,3,0,0
2614,5,6,50,15000,1,0.5,100,97,99,84,36,19,0,0
2614,5,6,50,15000,1,0.75,100,97,97,83,12,7,0,0
2614,5,6,50,15000,1,1,99,96,85,73,4,2,0,0
2615,5,6,50,1000,1,0.5,100,97,98,82,30,16,0,0
2615,5,6,50,1000,1,0.75,99,97,95,80,8,4,0,0
2615,5,6,50,1000,1,1,97,94,73,63,1,0,0,0
2615,5,6,50,5000,1,0.5,100,97,98,83,28,14,0,0
2615,5,6,50,5000,1,0.75,100,97,96,81,4,2,0,0
2615,5,6,50,5000,1,1,99,96,81,69,0,0,0,0
2615,5,6,50,15000,1,0.5,100,97,99,83,28,15,0,0
2615,5,6,50,15000,1,0.75,99,97,96,81,6,3,0,0
2615,5,6,50,15000,1,1,99,97,83,71,1,0,0,0
2616,5,6,50,1000,1,0.5,100,97,99,83,25,13,0,0
2616,5,6,50,1000,1,0.75,99,97,95,81,6,3,0,0
2616,5,6,50,1000,1,1,98,95,76,65,1,0,0,0
2616,5,6,50,5000,1,0.5,100,97,99,84,30,17,0,0
2616,5,6,50,5000,1,0.75,100,97,99,84,17,10,0,0
2616,5,6,50,5000,1,1,99,97,88,76,4,2,0,0
2616,5,6,50,15000,1,0.5,100,97,100,85,26,14,0,0
2616,5,6,50,15000,1,0.75,100,97,99,84,13,8,0,0
2616,5,6,50,15000,1,1,99,97,92,78,6,4,0,0
2617,5,6,50,1000,1,0.5,100,97,100,84,26,14,0,0
2617,5,6,50,1000,1,0.75,100,97,97,82,10,6,0,0
2617,5,6,50,1000,1,1,99,96,82,70,1,0,0,0
2617,5,6,50,5000,1,0.5,100,97,100,85,29,16,0,0
2617,5,6,50,5000,1,0.75,100,97,98,84,12,7,0,0
2617,5,6,50,5000,1,1,100,97,90,77,5,3,0,0
2617,5,6,50,15000,1,0.5,100,97,99,85,36,19,0,0
2617,5,6,50,15000,1,0.75,100,97,99,85,10,6,0,0
2617,5,6,50,15000,1,1,100,97,92,79,2,1,0,0
2618,5,6,50,1000,1,0.5,99,97,99,84,26,13,0,0
2618,5,6,50,1000,1,0.75,99,97,97,82,5,3,0,0
2618,5,6,50,1000,1,1,97,95,77,66,0,0,0,0
2618,5,6,50,5000,1,0.5,100,97,100,85,36,19,0,0
2618,5,6,50,5000,1,0.75,100,97,100,85,16,9,0,0
2618,5,6,50,5000,1,1,100,97,98,84,4,2,0,0
2618,5,6,50,15000,1,0.5,100,97,99,85,28,15,0,0
2618,5,6,50,15000,1,0.75,100,97,99,85,8,4,0,0
2618,5,6,50,15000,1,1,99,97,95,82,1,0,0,0
2619,5,6,50,1000,1,0.5,100,97,100,85,41,22,0,0
2619,5,6,50,1000,1,0.75,99,97,98,84,22,13,0,0
2619,5,6,50,1000,1,1,98,95,76,66,2,1,0,0
2619,5,6,50,5000,1,0.5,100,97,100,85,46,25,0,0
2619,5,6,50,5000,1,0.75,100,97,98,84,20,12,0,0
2619,5,6,50,5000,1,1,99,96,91,78,4,2,0,0
2619,5,6,50,15000,1,0.5,100,97,100,85,44,24,0,0
2619,5,6,50,15000,1,0.75,100,97,98,84,20,12,0,0
2619,5,6,50,15000,1,1,99,96,90,78,8,5,0,0
2620,5,6,50,1000,1,0.5,99,97,98,83,25,13,0,0
2620,5,6,50,1000,1,0.75,99,96,96,82,9,5,0,0
2620,5,6,50,1000,1,1,97,94,72,62,1,0,0,0
2620,5,6,50,5000,1,0.5,100,97,99,84,30,16,0,0
2620,5,6,50,5000,1,0.75,99,97,96,82,12,7,0,0
2620,5,6,50,5000,1,1,99,96,88,75,1,0,0,0
2620,5,6,50,15000,1,0.5,100,97,98,84,22,12,0,0
2620,5,6,50,15000,1,0.75,100,97,98,84,8,4,0,0
2620,5,6,50,15000,1,1,99,97,90,77,0,0,0,0
2621,5,6,50,1000,1,0.5,100,97,98,83,37,20,0,0
2621,5,6,50,1000,1,0.75,99,97,96,82,13,7,0,0
2621,5,6,50,1000,1,1,98,95,76,66,0,0,0,0
2621,5,6,50,5000,1,0.5,99,97,99,84,34,19,0,0
2621,5,6,50,5000,1,0.75,99,97,97,83,20,11,0,0
2621,5,6,50,5000,1,1,99,96,90,78,6,4,0,0
2621,5,6,50,15000,1,0.5,100,97,98,84,36,20,0,0
2621,5,6,50,15000,1,0.75,100,97,98,84,21,13,0,0
2621,5,6,50,15000,1,1,99,96,92,79,8,5,0,0
2622,5,6,50,1000,1,0.5,100,97,99,84,28,14,0,0
2622,5,6,50,1000,1,0.75,100,97,97,83,2,1,0,0
2622,5,6,50,1000,1,1,98,95,81,70,1,0,0,0
2622,5,6,50,5000,1,0.5,99,97,100,85,24,13,0,0
2622,5,6,50,5000,1,0.75,99,97,98,84,9,5,0,0
2622,5,6,50,5000,1,1,99,96,93,80,4,2,0,0
2622,5,6,50,15000,1,0.5,100,97,100,85,28,15,0,0
2622,5,6,50,15000,1,0.75,100,97,99,85,8,4,0,0
2622,5,6,50,15000,1,1,99,97,93,80,2,1,0,0
2623,5,6,50,1000,1,0.5,100,97,97,83,24,12,0,0
2623,5,6,50,1000,1,0.75,100,97,96,81,4,2,0,0
2623,5,6,50,1000,1,1,98,95,74,64,1,0,0,0
2623,5,6,50,5000,1,0.5,99,97,99,84,22,12,0,0
2623,5,6,50,5000,1,0.75,99,97,97,83,6,4,0,0
2623,5,6,50,5000,1,1,99,96,83,71,1,0,0,0
2623,5,6,50,15000,1,0.5,100,97,99,84,29,16,0,0
2623,5,6,50,15000,1,0.75,100,97,97,83,16,9,0,0
2623,5,6,50,15000,1,1,99,96,88,75,4,2,0,0
2624,5,6,50,1000,1,0.5,100,97,100,84,33,17,0,0
2624,5,6,50,1000,1,0.75,100,97,97,82,10,6,0,0
2624,5,6,50,1000,1,1,98,95,77,66,1,0,0,0
2624,5,6,50,5000,1,0.5,100,97,97,83,32,16,0,0
2624,5,6,50,5000,1,0.75,100,97,97,83,10,6,0,0
2624,5,6,50,5000,1,1,100,97,91,78,2,1,0,0
2624,5,6,50,15000,1,0.5,100,97,100,85,33,17,0,0
2624,5,6,50,15000,1,0.75,100,97,100,85,13,7,0,0
2624,5,6,50,15000,1,1,100,97,93,80,1,0,0,0
2625,5,6,50,1000,1,0.5,100,97,99,83,37,19,0,0
2625,5,6,50,1000,1,0.75,99,97,94,80,8,4,0,0
2625,5,6,50,1000,1,1,98,95,79,68,1,0,0,0
2625,5,6,50,5000,1,0.5,100,97,100,85,30,16,0,0
2625,5,6,50,5000,1,0.75,100,97,98,84,10,6,0,0
2625,5,6,50,5000,1,1,99,97,90,77,2,1,0,0
2625,5,6,50,15000,1,0.5,100,97,99,84,32,17,0,0
2625,5,6,50,15000,1,0.75,100,97,98,84,13,7,0,0
2625,5,6,50,15000,1,1,99,97,93,80,5,3,0,0
2626,5,6,50,1000,0,0.5,93,89,81,62,8,3,0,0
2626,5,6,50,1000,0,0.75,93,89,51,41,0,0,0,0
2626,5,6,50,1000,0,1,91,87,23,17,0,0,0,0
2626,5,6,50,5000,0,0.5,93,89,84,66,7,3,0,0
2626,5,6,50,5000,0,0.75,93,89,61,50,2,1,0,0
2626,5,6,50,5000,0,1,93,89,36,29,0,0,0,0
2626,5,6,50,15000,0,0.5,93,89,81,64,11,4,0,0
2626,5,6,50,15000,0,0.75,93,89,60,49,2,1,0,0
2626,5,6,50,15000,0,1,93,89,36,29,0,0,0,0
2627,5,6,50,1000,0,0.5,92,88,82,63,8,4,0,0
2627,5,6,50,1000,0,0.75,92,88,51,41,0,0,0,0
2627,5,6,50,1000,0,1,90,86,24,19,0,0,0,0
2627,5,6,50,5000,0,0.5,92,88,85,66,15,6,0,0
2627,5,6,50,5000,0,0.75,92,88,66,52,0,0,0,0
2627,5,6,50,5000,0,1,92,88,31,24,0,0,0,0
2627,5,6,50,15000,0,0.5,92,88,86,67,16,7,0,0
2627,5,6,50,15000,0,0.75,92,88,62,50,0,0,0,0
2627,5,6,50,15000,0,1,92,87,32,25,0,0,0,0
2628,5,6,50,1000,0,0.5,94,90,82,65,13,6,0,0
2628,5,6,50,1000,0,0.75,93,89,49,39,0,0,0,0
2628,5,6,50,1000,0,1,91,87,25,19,0,0,0,0
2628,5,6,50,5000,0,0.5,94,90,87,70,17,8,0,0
2628,5,6,50,5000,0,0.75,94,90,69,57,2,1,0,0
2628,5,6,50,5000,0,1,93,89,43,34,0,0,0,0
2628,5,6,50,15000,0,0.5,94,90,87,70,18,8,0,0
2628,5,6,50,15000,0,0.75,94,90,69,57,1,0,0,0
2628,5,6,50,15000,0,1,93,89,42,34,0,0,0,0
2629,5,6,50,1000,0,0.5,95,91,79,61,7,4,0,0
2629,5,6,50,1000,0,0.75,95,91,55,44,0,0,0,0
2629,5,6,50,1000,0,1,93,89,25,19,0,0,0,0
2629,5,6,50,5000,0,0.5,95,91,83,66,23,11,0,0
2629,5,6,50,5000,0,0.75,95,91,67,54,1,0,0,0
2629,5,6,50,5000,0,1,95,91,42,34,0,0,0,0
2629,5,6,50,15000,0,0.5,95,91,85,67,18,8,0,0
2629,5,6,50,15000,0,0.75,95,91,67,54,1,0,0,0
